Model,YYYY/MM/DD,HH:MM:SS,UnixTime,Baseline,CO2,A0,Fig1,Fig2,e2v03,e2vNO2,e2v1,e2v2,e2v3,e2v4,Temp,Rh,BaroT,BaroP,Lat,N/S,Lon,E/W,C0,C1,C2,C3,C4,C5,C6,C7,Ba1,Ba2,Ba3,Ba4,Bb1,Bb2,Bb3,Bb4,Bc1,Bc2,Bc3,Bc4,Wind
UPODS1,2016.10.20,0:0:27,1476921627,247,177,189,28,37,42,59,0,0,0,0,-99.50,-99.50,37.20,98572.00,3411.94590,1,11831.96607,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3031.25,-2562.50,-9156.25,8375.00,3375.00,5828.12,234.38,-234.38,0
UPODS1,2016.10.20,0:0:44,1476921644,247,174,187,28,37,42,58,0,0,0,0, 38.40,  1.60,37.20,98575.00,3411.94591,1,11831.96605,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2734.37,-2718.75,-9234.37,8187.50,3375.00,5515.62,203.13,-140.63,0
UPODS1,2016.10.20,0:1:1,1476921661,246,176,187,28,37,42,60,0,0,0,0, 38.40,  2.30,37.20,98572.00,3411.94594,1,11831.96596,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2593.75,-3250.00,-9312.50,8062.50,3390.62,5562.50,203.13,-375.00,0
UPODS1,2016.10.20,0:1:18,1476921678,247,176,188,28,37,42,60,0,0,0,0, 38.40,  2.30,37.20,98560.00,3411.94587,1,11831.96574,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2625.00,-2656.25,-9328.12,8046.87,3312.50,4828.12,234.38,-140.63,0
UPODS1,2016.10.20,0:1:35,1476921695,247,173,189,28,37,41,59,0,0,0,0, 38.40,  2.30,37.20,98575.00,3411.94567,1,11831.96558,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2812.50,-2703.12,-9265.62,8078.12,3250.00,5234.37,171.88,-78.12,0
UPODS1,2016.10.20,0:1:52,1476921712,247,175,190,28,37,41,61,0,0,0,0, 38.40,  2.30,37.20,98575.00,3411.94591,1,11831.96550,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2890.62,-2703.12,-9109.37,8125.00,3296.87,5343.75,171.88,-187.50,0
UPODS1,2016.10.20,0:2:9,1476921729,247,175,188,28,37,42,62,0,0,0,0, 38.30,  2.30,37.20,98581.00,3411.94584,1,11831.96524,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2734.37,-2781.25,-9312.50,9843.75,3046.87,5390.62,265.63,-171.88,0
UPODS1,2016.10.20,0:2:26,1476921746,247,176,188,29,37,42,67,0,0,0,0, 38.40,  2.40,37.20,98575.00,3411.94577,1,11831.96504,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2875.00,-2765.62,-9109.37,15609.37,2859.37,5171.87,281.25,-109.37,0
UPODS1,2016.10.20,0:2:43,1476921763,246,176,187,29,37,42,70,0,0,0,0, 38.30,  2.40,37.20,98572.00,3411.94585,1,11831.96489,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2625.00,-2781.25,-9140.62,14828.12,3328.12,5718.75,203.13,0.00,0
UPODS1,2016.10.20,0:3:0,1476921780,247,176,187,29,37,43,74,0,0,0,0, 38.30,  2.40,37.10,98563.00,3411.94575,1,11831.96496,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2890.62,-2656.25,-8937.50,14218.75,3031.25,5312.50,203.13,-62.50,0
