Model,YYYY/MM/DD,HH:MM:SS,UnixTime,Baseline,CO2,A0,Fig1,Fig2,e2v03,e2vNO2,e2v1,e2v2,e2v3,e2v4,Temp,Rh,BaroT,BaroP,Lat,N/S,Lon,E/W,C0,C1,C2,C3,C4,C5,C6,C7,Ba1,Ba2,Ba3,Ba4,Bb1,Bb2,Bb3,Bb4,Bc1,Bc2,Bc3,Bc4,Wind
UPODS1,2016.10.22,0:0:33,1477094433,231,182,188,32,36,30,17,0,0,0,0, 41.40,  1.00,40.20,98148.00,3411.94710,1,11831.96500,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2140.62,-1421.88,-14125.00,6906.25,3515.62,5468.75,140.63,-375.00,0
UPODS1,2016.10.22,0:0:50,1477094450,232,180,188,32,36,30,16,0,0,0,0, 41.40,  1.00,40.20,98148.00,3411.94728,1,11831.96483,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2234.37,-1296.88,-14500.00,6234.37,3109.37,5421.87,187.50,-437.50,0
UPODS1,2016.10.22,0:1:7,1477094467,231,181,185,32,36,30,15,0,0,0,0, 41.30,  1.00,40.20,98151.00,3411.94717,1,11831.96574,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2265.62,-1218.75,-14406.25,5718.75,3203.12,5453.12,265.63,-437.50,0
UPODS1,2016.10.22,0:1:24,1477094484,232,183,187,32,36,30,14,0,0,0,0, 41.30,  1.00,40.10,98151.00,3411.94975,1,11831.96497,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2156.25,-1234.38,-14453.12,5515.62,3203.12,4546.87,171.88,-343.75,0
UPODS1,2016.10.22,0:1:41,1477094501,232,183,187,32,36,30,14,0,0,0,0, 41.30,  1.00,40.10,98151.00,3411.94832,1,11831.96538,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2140.62,-1312.50,-14593.75,5343.75,3000.00,5171.87,218.75,-484.38,0
UPODS1,2016.10.22,0:1:58,1477094518,231,183,188,32,36,30,14,0,0,0,0, 41.30,  1.00,40.10,98139.00,3411.94897,1,11831.96559,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2234.37,-1312.50,-14281.25,5421.87,3046.87,5328.12,218.75,-421.88,0
UPODS1,2016.10.22,0:2:15,1477094535,231,180,189,32,35,30,13,0,0,0,0, 41.30,  1.00,40.10,98145.00,3411.94986,1,11831.96580,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2171.87,-1234.38,-14281.25,5500.00,3000.00,5234.37,250.00,-468.75,0
UPODS1,2016.10.22,0:2:32,1477094552,232,178,187,32,35,29,12,0,0,0,0, 41.20,  1.00,40.10,98160.00,3411.95174,1,11831.96561,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2140.62,-1281.25,-14656.25,5125.00,3140.62,5421.87,265.63,-531.25,0
UPODS1,2016.10.22,0:2:49,1477094569,231,178,185,32,35,29,12,0,0,0,0, 41.20,  1.00,40.00,98148.00,3411.95173,1,11831.96516,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2171.87,-1234.38,-14375.00,5281.25,3078.12,5296.87,218.75,-421.88,0
UPODS1,2016.10.22,0:3:6,1477094586,232,180,185,32,35,29,12,0,0,0,0, 41.20,  1.00,40.00,98142.00,3411.95160,1,11831.96500,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2187.50,-1265.63,-14093.75,5500.00,3109.37,5500.00,109.37,-437.50,0
UPODS1,2016.10.22,0:3:23,1477094603,232,179,186,32,35,29,12,0,0,0,0, 41.20,  1.00,40.00,98142.00,3411.95198,1,11831.96508,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2156.25,-1312.50,-14468.75,5531.25,3015.62,5234.37,218.75,-453.13,0
UPODS1,2016.10.22,0:3:39,1477094619,232,180,187,32,35,29,12,0,0,0,0, 41.20,  1.00,39.90,98142.00,3411.95363,1,11831.96413,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2171.87,-1390.63,-14359.37,5625.00,2937.50,5375.00,265.63,-359.38,0
UPODS1,2016.10.22,0:3:56,1477094636,231,183,186,32,35,29,12,0,0,0,0, 41.10,  1.00,39.90,98149.00,3411.95330,1,11831.96395,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2078.12,-1406.25,-14093.75,6156.25,2921.87,5156.25,171.88,-500.00,0
UPODS1,2016.10.22,0:4:13,1477094653,232,181,186,32,35,29,13,0,0,0,0, 41.10,  1.00,39.90,98143.00,3411.95185,1,11831.96374,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000.00,-1625.00,-14031.25,7031.25,2906.25,5125.00,234.38,-468.75,0
UPODS1,2016.10.22,0:4:30,1477094670,232,180,186,32,35,29,13,0,0,0,0, 41.10,  1.00,39.80,98146.00,3411.95172,1,11831.96413,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1953.13,-1609.38,-13875.00,7234.37,3031.25,5203.12,171.88,-421.88,0
UPODS1,2016.10.22,0:4:47,1477094687,231,180,188,32,35,29,13,0,0,0,0, 41.00,  1.00,39.80,98140.00,3411.95172,1,11831.96488,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2140.62,-1421.88,-14031.25,7078.12,3171.87,5484.37,203.13,-437.50,0
