Model,YYYY/MM/DD,HH:MM:SS,UnixTime,Baseline,CO2,A0,Fig1,Fig2,e2v03,e2vNO2,e2v1,e2v2,e2v3,e2v4,Temp,Rh,BaroT,BaroP,Lat,N/S,Lon,E/W,C0,C1,C2,C3,C4,C5,C6,C7,Ba1,Ba2,Ba3,Ba4,Bb1,Bb2,Bb3,Bb4,Bc1,Bc2,Bc3,Bc4,Wind
UPODS1,2016.10.23,0:3:34,1477181014,266,176,197,40,30,37,14,0,0,0,0, 34.40,  7.40,33.30,98262.00,3411.94764,1,11831.96566,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1453.13,-2390.62,-13406.25,10187.50,1328.13,2093.75,156.25,-515.63,0
UPODS1,2016.10.23,0:3:52,1477181032,265,176,196,40,30,37,15,0,0,0,0, 34.40,  7.50,33.20,98265.00,3411.94813,1,11831.96558,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1562.50,-2406.25,-13390.62,11828.12,1421.88,2093.75,203.13,-453.13,0
UPODS1,2016.10.23,0:4:10,1477181050,266,178,196,41,31,38,16,0,0,0,0, 34.30,  7.50,33.20,98268.00,3411.94843,1,11831.96551,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1500.00,-2484.37,-13312.50,12000.00,1437.50,2140.62,218.75,-421.88,0
UPODS1,2016.10.23,0:4:28,1477181068,266,176,196,41,31,38,16,0,0,0,0, 34.30,  7.60,33.20,98259.00,3411.95010,1,11831.96497,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1453.13,-2390.62,-13218.75,12109.37,1421.88,2203.12,281.25,-500.00,0
UPODS1,2016.10.23,0:4:46,1477181086,266,178,197,41,31,38,17,0,0,0,0, 34.30,  7.60,33.20,98271.00,3411.94987,1,11831.96494,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1500.00,-2468.75,-11562.50,11796.87,1437.50,1921.88,203.13,-484.38,0
UPODS1,2016.10.23,0:5:3,1477181103,266,178,197,41,31,38,18,0,0,0,0, 34.30,  7.70,33.20,98262.00,3411.95479,1,11831.96389,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1593.75,-2484.37,-12937.50,10093.75,1484.38,1578.13,171.88,-515.63,0
UPODS1,2016.10.23,0:5:20,1477181120,266,174,196,41,31,38,17,0,0,0,0, 34.30,  7.70,33.20,98271.00,3411.95821,1,11831.96324,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1531.25,-2421.87,-13375.00,9125.00,1484.38,2031.25,93.75,-421.88,0
UPODS1,2016.10.23,0:5:38,1477181138,265,176,197,40,31,38,17,0,0,0,0, 34.30,  7.70,33.20,98262.00,3411.95913,1,11831.96266,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1562.50,-2421.87,-13531.25,8500.00,1453.13,2125.00,234.38,-515.63,0
UPODS1,2016.10.23,0:5:56,1477181156,267,174,195,40,31,38,16,0,0,0,0, 34.20,  7.70,33.10,98268.00,3411.95952,1,11831.96232,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1546.88,-2468.75,-13578.12,8140.62,1468.75,2000.00,281.25,-562.50,0
UPODS1,2016.10.23,0:6:14,1477181174,266,175,195,40,31,38,16,0,0,0,0, 34.30,  7.70,33.10,98268.00,3411.95778,1,11831.96255,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1578.13,-2500.00,-13625.00,7937.50,1453.13,1953.13,312.50,-484.38,0
UPODS1,2016.10.23,0:6:32,1477181192,267,173,194,40,31,38,16,0,0,0,0, 34.20,  7.80,33.10,98274.00,3411.95631,1,11831.96295,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1609.38,-2656.25,-13703.12,7765.62,1453.13,2078.12,265.63,-500.00,0
UPODS1,2016.10.23,0:6:49,1477181209,266,173,196,40,31,38,16,0,0,0,0, 34.20,  7.80,33.10,98256.00,3411.95466,1,11831.96359,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1562.50,-2656.25,-13578.12,7640.62,1437.50,2031.25,140.63,-562.50,0
UPODS1,2016.10.23,0:7:7,1477181227,266,175,196,40,31,38,16,0,0,0,0, 34.20,  7.90,33.10,98259.00,3411.95357,1,11831.96382,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1578.13,-2718.75,-13562.50,7546.87,1875.00,2171.87,265.63,-578.13,0
UPODS1,2016.10.23,0:7:25,1477181245,267,175,196,40,31,38,16,0,0,0,0, 34.20,  7.90,33.10,98259.00,3411.95015,1,11831.96441,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1531.25,-2718.75,-13671.87,7546.87,1468.75,2062.50,234.38,-531.25,0
UPODS1,2016.10.23,0:7:43,1477181263,267,177,197,40,31,38,16,0,0,0,0, 34.20,  8.00,33.10,98274.00,3411.94821,1,11831.96470,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1515.63,-2656.25,-13562.50,7484.37,1515.63,2015.63,187.50,-625.00,0
UPODS1,2016.10.23,0:8:1,1477181281,267,176,197,40,31,38,16,0,0,0,0, 34.20,  8.00,33.10,98274.00,3411.94241,1,11831.96662,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1562.50,-2718.75,-13750.00,7343.75,1421.88,2125.00,187.50,-546.88,0
UPODS1,2016.10.23,0:8:18,1477181298,266,176,195,40,31,38,16,0,0,0,0, 34.20,  8.00,33.10,98268.00,3411.93989,1,11831.96754,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1625.00,-2687.50,-11765.62,8718.75,1421.88,1906.25,187.50,-453.13,0
UPODS1,2016.10.23,0:8:36,1477181316,266,173,196,40,31,38,16,0,0,0,0, 34.20,  8.10,33.00,98265.00,3411.94019,1,11831.96762,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1625.00,-2703.12,-12968.75,7859.37,1421.88,2000.00,296.88,-531.25,0
UPODS1,2016.10.23,0:8:54,1477181334,266,174,195,40,31,38,16,0,0,0,0, 34.10,  8.10,33.00,98283.00,3411.94035,1,11831.96773,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1593.75,-2718.75,-13515.62,7953.12,1437.50,2000.00,187.50,-531.25,0
UPODS1,2016.10.23,0:9:11,1477181351,267,173,195,40,31,38,17,0,0,0,0, 34.10,  8.10,33.00,98283.00,3411.94010,1,11831.96738,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1515.63,-2734.37,-13515.62,8078.12,1406.25,1906.25,296.88,-625.00,0
UPODS1,2016.10.23,0:9:29,1477181369,267,175,196,40,31,38,17,0,0,0,0, 34.10,  8.10,33.00,98266.00,3411.94106,1,11831.96715,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1546.88,-2734.37,-13578.12,7984.37,1578.13,1984.38,140.63,-593.75,0
UPODS1,2016.10.23,0:9:47,1477181387,267,176,196,40,31,38,17,0,0,0,0, 34.10,  8.20,33.00,98263.00,3411.94282,1,11831.96672,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1562.50,-2796.87,-13687.50,7812.50,1359.38,1937.50,234.38,-546.88,0
UPODS1,2016.10.23,0:10:5,1477181405,267,175,198,40,31,38,17,0,0,0,0, 34.10,  8.20,33.00,98257.00,3411.94406,1,11831.96633,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1578.13,-2859.37,-13593.75,7687.50,1453.13,2062.50,296.88,-484.38,0
UPODS1,2016.10.23,0:10:23,1477181423,267,178,198,40,31,38,16,0,0,0,0, 34.10,  8.20,33.00,98260.00,3411.94493,1,11831.96612,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1656.25,-2781.25,-13281.25,7859.37,1562.50,1875.00,281.25,-578.13,0
UPODS1,2016.10.23,0:10:41,1477181441,267,175,197,40,31,38,16,0,0,0,0, 34.10,  8.20,32.90,98263.00,3411.94346,1,11831.96647,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1578.13,-2828.12,-13390.62,7718.75,1437.50,1906.25,250.00,-500.00,0
UPODS1,2016.10.23,0:10:59,1477181459,268,178,197,40,31,38,16,0,0,0,0, 34.10,  8.30,32.90,98275.00,3411.93994,1,11831.96767,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1484.38,-2875.00,-13421.87,7843.75,1437.50,1890.63,93.75,-484.38,0
UPODS1,2016.10.23,0:11:16,1477181476,267,178,197,40,31,38,15,0,0,0,0, 34.00,  8.30,32.90,98266.00,3411.93711,1,11831.96909,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1515.63,-2953.12,-13265.62,7859.37,1406.25,1781.25,187.50,-500.00,0
UPODS1,2016.10.23,0:11:34,1477181494,267,175,196,40,31,38,16,0,0,0,0, 34.00,  8.40,32.90,98269.00,3411.93233,1,11831.97082,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1562.50,-2937.50,-13531.25,8312.50,1453.13,2125.00,218.75,-484.38,0
UPODS1,2016.10.23,0:11:52,1477181512,266,176,197,41,31,38,17,0,0,0,0, 34.00,  8.40,32.90,98266.00,3411.93589,1,11831.97010,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1671.88,-3000.00,-13312.50,8359.37,1515.63,1875.00,203.13,-406.25,0
UPODS1,2016.10.23,0:12:10,1477181530,268,177,197,41,31,39,16,0,0,0,0, 34.00,  8.50,32.90,98269.00,3411.93986,1,11831.96931,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1578.13,-3000.00,-13421.87,8281.25,1421.88,2140.62,296.88,-562.50,0
UPODS1,2016.10.23,0:12:28,1477181548,268,176,197,41,31,38,16,0,0,0,0, 34.00,  8.50,32.80,98260.00,3411.94040,1,11831.96864,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1656.25,-3046.87,-13437.50,8109.37,1421.88,1906.25,265.63,-343.75,0
UPODS1,2016.10.23,0:12:46,1477181566,268,175,198,41,31,39,16,0,0,0,0, 33.90,  8.30,32.80,98269.00,3411.94119,1,11831.96856,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1671.88,-3093.75,-13593.75,8156.25,1468.75,1843.75,218.75,-468.75,0
UPODS1,2016.10.23,0:13:4,1477181584,267,176,196,41,31,39,16,0,0,0,0, 33.90,  8.30,32.80,98266.00,3411.94217,1,11831.96835,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1609.38,-3046.87,-13484.37,8187.50,1015.63,1687.50,281.25,-437.50,0
UPODS1,2016.10.23,0:13:21,1477181601,269,176,197,41,31,39,17,0,0,0,0, 33.90,  8.30,32.80,98269.00,3411.94284,1,11831.96847,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1625.00,-2937.50,-13609.37,8203.12,1453.13,1812.50,250.00,-468.75,0
UPODS1,2016.10.23,0:13:39,1477181619,268,173,197,41,31,39,17,0,0,0,0, 33.90,  8.40,32.80,98254.00,3411.94292,1,11831.96827,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1687.50,-3031.25,-13734.37,8156.25,1343.75,1796.88,296.88,-484.38,0
UPODS1,2016.10.23,0:13:57,1477181637,268,178,197,41,31,39,17,0,0,0,0, 33.90,  8.40,32.80,98257.00,3411.94372,1,11831.96779,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1703.13,-2937.50,-13750.00,8140.62,1437.50,1843.75,218.75,-515.63,0
UPODS1,2016.10.23,0:14:15,1477181655,268,178,197,41,31,39,16,0,0,0,0, 33.90,  8.40,32.80,98269.00,3411.94456,1,11831.96794,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1812.50,-3031.25,-13921.87,7984.37,1421.88,1781.25,250.00,-437.50,0
UPODS1,2016.10.23,0:14:33,1477181673,266,175,197,41,31,39,16,0,0,0,0, 33.90,  8.40,32.80,98266.00,3411.94526,1,11831.96747,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1750.00,-3046.87,-14015.62,7906.25,1468.75,1859.38,250.00,-531.25,0
UPODS1,2016.10.23,0:14:51,1477181691,268,177,198,41,31,39,16,0,0,0,0, 33.90,  8.40,32.80,98275.00,3411.94594,1,11831.96728,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1796.88,-3015.62,-14109.37,7812.50,1500.00,1750.00,171.88,-437.50,0
UPODS1,2016.10.23,0:15:9,1477181709,268,179,199,41,31,39,16,0,0,0,0, 33.90,  8.40,32.80,98272.00,3411.94600,1,11831.96706,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1718.75,-3078.12,-14093.75,7984.37,1437.50,1781.25,125.00,-453.13,0
UPODS1,2016.10.23,0:15:27,1477181727,268,176,198,41,31,39,16,0,0,0,0, 33.90,  8.50,32.80,98275.00,3411.94602,1,11831.96720,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1718.75,-3187.50,-13968.75,8015.62,1359.38,1718.75,312.50,-500.00,0
UPODS1,2016.10.23,0:15:45,1477181745,268,175,197,41,31,39,16,0,0,0,0, 33.90,  8.50,32.80,98272.00,3411.94560,1,11831.96725,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1703.13,-3062.50,-14031.25,8046.87,1234.38,1734.38,265.63,-437.50,0
UPODS1,2016.10.23,0:16:3,1477181763,268,175,197,41,31,39,16,0,0,0,0, 33.90,  8.50,32.80,98266.00,3411.94478,1,11831.96760,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1843.75,-3125.00,-13953.12,7937.50,1718.75,1875.00,203.13,-562.50,0
UPODS1,2016.10.23,0:16:21,1477181781,269,175,196,41,31,39,16,0,0,0,0, 33.90,  8.60,32.80,98263.00,3411.94418,1,11831.96791,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1625.00,-3203.12,-13984.37,8109.37,1406.25,1718.75,156.25,-515.63,0
UPODS1,2016.10.23,0:16:39,1477181799,267,176,198,41,31,39,16,0,0,0,0, 33.90,  8.60,32.80,98266.00,3411.94532,1,11831.96806,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1734.38,-3250.00,-14000.00,8187.50,1421.88,1671.88,171.88,-546.88,0
UPODS1,2016.10.23,0:16:57,1477181817,269,178,197,41,31,39,16,0,0,0,0, 33.80,  8.70,32.70,98266.00,3411.94489,1,11831.96749,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1718.75,-3312.50,-13843.75,8406.25,1437.50,2078.12,171.88,-468.75,0
UPODS1,2016.10.23,0:17:15,1477181835,268,176,197,41,31,39,16,0,0,0,0, 33.80,  8.80,32.70,98266.00,3411.94557,1,11831.96767,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1703.13,-3343.75,-13812.50,8593.75,1406.25,1343.75,187.50,-500.00,0
UPODS1,2016.10.23,0:17:32,1477181852,268,176,197,41,31,39,17,0,0,0,0, 33.80,  8.80,32.70,98267.00,3411.94518,1,11831.96766,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1765.63,-3359.37,-13828.12,8671.87,1468.75,1781.25,187.50,-468.75,0
UPODS1,2016.10.23,0:17:50,1477181870,268,177,197,41,31,39,17,0,0,0,0, 33.80,  8.80,32.70,98260.00,3411.94500,1,11831.96748,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1765.63,-3125.00,-13890.62,8609.37,1437.50,1890.63,250.00,-328.13,0
UPODS1,2016.10.23,0:18:8,1477181888,268,179,197,41,31,39,16,0,0,0,0, 33.80,  8.70,32.70,98267.00,3411.94490,1,11831.96707,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1687.50,-2843.75,-13968.75,8250.00,1437.50,1968.75,328.13,-468.75,0
UPODS1,2016.10.23,0:18:26,1477181906,269,179,198,41,31,39,14,0,0,0,0, 33.80,  8.60,32.70,98264.00,3411.94561,1,11831.96686,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1687.50,-2609.37,-14187.50,7718.75,1453.13,1906.25,203.13,-468.75,0
UPODS1,2016.10.23,0:18:43,1477181923,269,178,198,41,31,38,13,0,0,0,0, 33.80,  8.50,32.70,98273.00,3411.94547,1,11831.96688,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1734.38,-2687.50,-14109.37,7468.75,1406.25,1765.63,234.38,-500.00,0
UPODS1,2016.10.23,0:19:1,1477181941,269,177,196,41,31,38,13,0,0,0,0, 33.80,  8.50,32.70,98278.00,3411.94551,1,11831.96716,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1656.25,-2921.87,-14078.12,8062.50,1500.00,1500.00,203.13,-578.13,0
UPODS1,2016.10.23,0:19:19,1477181959,269,176,197,41,31,38,15,0,0,0,0, 33.70,  8.60,32.60,98270.00,3411.94483,1,11831.96703,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1671.88,-3046.87,-13906.25,9937.50,1421.88,1765.63,156.25,-546.88,0
UPODS1,2016.10.23,0:19:36,1477181976,269,176,197,41,31,39,16,0,0,0,0, 33.70,  8.70,32.60,98267.00,3411.94566,1,11831.96703,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1750.00,-3109.37,-13750.00,11218.75,1406.25,1750.00,156.25,-453.13,0
UPODS1,2016.10.23,0:19:54,1477181994,270,176,197,42,31,39,18,0,0,0,0, 33.70,  8.80,32.60,98273.00,3411.94594,1,11831.96700,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1656.25,-3093.75,-13531.25,12625.00,1375.00,1734.38,234.38,-375.00,0
UPODS1,2016.10.23,0:20:12,1477182012,268,177,197,42,31,39,19,0,0,0,0, 33.60,  8.80,32.60,98267.00,3411.94660,1,11831.96711,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1578.13,-3234.37,-13406.25,14265.62,1421.88,1656.25,250.00,-453.13,0
UPODS1,2016.10.23,0:20:30,1477182030,270,176,197,42,31,40,20,0,0,0,0, 33.70,  8.90,32.50,98255.00,3411.94674,1,11831.96688,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1687.50,-3343.75,-13406.25,14828.12,1359.38,1546.88,156.25,-390.63,0
UPODS1,2016.10.23,0:20:48,1477182048,269,174,196,43,31,40,21,0,0,0,0, 33.60,  9.00,32.50,98261.00,3411.94663,1,11831.96689,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1640.63,-3375.00,-13390.62,15546.87,1359.38,890.63,171.88,-390.63,0
UPODS1,2016.10.23,0:21:6,1477182066,269,177,199,43,32,41,21,0,0,0,0, 33.60,  9.10,32.50,98258.00,3411.94658,1,11831.96688,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1640.63,-3500.00,-13281.25,15468.75,1406.25,1484.38,187.50,-421.88,0
UPODS1,2016.10.23,0:21:24,1477182084,269,178,199,43,32,41,20,0,0,0,0, 33.60,  9.20,32.50,98274.00,3411.94618,1,11831.96680,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1593.75,-3546.87,-13203.12,14671.87,1562.50,1546.88,203.13,-375.00,0
UPODS1,2016.10.23,0:21:42,1477182102,269,176,198,43,32,41,19,0,0,0,0, 33.60,  9.20,32.50,98271.00,3411.94614,1,11831.96687,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1671.88,-3593.75,-13234.37,13593.75,1328.13,1593.75,140.63,-453.13,0
UPODS1,2016.10.23,0:21:59,1477182119,269,177,197,43,32,41,18,0,0,0,0, 33.50,  9.30,32.40,98265.00,3411.94651,1,11831.96693,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1781.25,-3609.37,-13343.75,12812.50,1343.75,1578.13,234.38,-500.00,0
UPODS1,2016.10.23,0:22:17,1477182137,270,178,199,43,31,41,19,0,0,0,0, 33.50,  9.40,32.40,98268.00,3411.94658,1,11831.96689,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1718.75,-3718.75,-13296.87,12093.75,1328.13,1453.13,218.75,-421.88,0
UPODS1,2016.10.23,0:22:35,1477182155,268,176,198,42,31,41,20,0,0,0,0, 33.50,  9.40,32.40,98265.00,3411.94660,1,11831.96684,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1734.38,-3718.75,-13312.50,11875.00,1328.13,1484.38,250.00,-437.50,0
UPODS1,2016.10.23,0:22:53,1477182173,270,177,198,42,31,41,22,0,0,0,0, 33.50,  9.50,32.40,98265.00,3411.94685,1,11831.96679,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1671.88,-3640.62,-13515.62,11781.25,1343.75,1437.50,171.88,-421.88,0
UPODS1,2016.10.23,0:23:11,1477182191,269,176,198,42,32,41,23,0,0,0,0, 33.50,  9.50,32.40,98265.00,3411.94717,1,11831.96674,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1750.00,-3609.37,-13468.75,11484.37,1328.13,1453.13,140.63,-484.38,0
UPODS1,2016.10.23,0:23:28,1477182208,270,178,198,42,32,41,22,0,0,0,0, 33.40,  9.50,32.30,98259.00,3411.95990,1,11831.95840,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1781.25,-3531.25,-13515.62,11234.37,1328.13,1562.50,187.50,-406.25,0
UPODS1,2016.10.23,0:23:46,1477182226,270,175,198,42,32,41,21,0,0,0,0, 33.40,  9.60,32.30,98268.00,3411.95780,1,11831.95816,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1750.00,-3562.50,-13593.75,10765.62,1390.63,1703.13,187.50,-500.00,0
UPODS1,2016.10.23,0:24:4,1477182244,268,177,198,42,31,41,19,0,0,0,0, 33.50,  9.60,32.30,98262.00,3411.95514,1,11831.95957,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1718.75,-3578.12,-13656.25,10453.12,1046.88,1281.25,250.00,-421.88,0
UPODS1,2016.10.23,0:24:22,1477182262,271,176,198,42,31,41,19,0,0,0,0, 33.40,  9.60,32.30,98265.00,3411.95305,1,11831.96099,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1781.25,-3593.75,-13781.25,10250.00,1343.75,1468.75,234.38,-406.25,0
UPODS1,2016.10.23,0:24:40,1477182280,271,176,198,42,31,41,19,0,0,0,0, 33.40,  9.70,32.30,98262.00,3411.95162,1,11831.96195,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1734.38,-3625.00,-13781.25,10156.25,1296.88,1531.25,171.88,-453.13,0
UPODS1,2016.10.23,0:24:58,1477182298,270,175,197,42,31,41,19,0,0,0,0, 33.40,  9.70,32.30,98268.00,3411.95086,1,11831.96240,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1812.50,-3656.25,-13953.12,10203.12,1375.00,984.38,234.38,-500.00,0
