Model,YYYY/MM/DD,HH:MM:SS,UnixTime,Baseline,CO2,A0,Fig1,Fig2,e2v03,e2vNO2,e2v1,e2v2,e2v3,e2v4,Temp,Rh,BaroT,BaroP,Lat,N/S,Lon,E/W,C0,C1,C2,C3,C4,C5,C6,C7,Ba1,Ba2,Ba3,Ba4,Bb1,Bb2,Bb3,Bb4,Bc1,Bc2,Bc3,Bc4,Wind
UPODS1,2016.10.27,0:5:48,1477526748,254,178,194,51,37,58,48,0,0,0,0, 36.70, 14.90,35.60,98574.00,3411.94620,1,11831.96590,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1968.75,-1828.13,-12843.75,13062.50,1921.88,2796.87,312.50,-546.88,0
UPODS1,2016.10.27,0:6:6,1477526766,254,177,192,51,37,58,50,0,0,0,0, 36.80, 14.90,35.60,98574.00,3411.94631,1,11831.96588,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1937.50,-1843.75,-12765.62,13031.25,1875.00,2718.75,343.75,-500.00,0
UPODS1,2016.10.27,0:6:24,1477526784,255,177,194,51,37,58,50,0,0,0,0, 36.80, 14.90,35.60,98577.00,3411.94637,1,11831.96605,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000.00,-1875.00,-12781.25,12828.12,1906.25,2718.75,343.75,-312.50,0
UPODS1,2016.10.27,0:6:42,1477526802,254,179,194,51,37,58,50,0,0,0,0, 36.80, 14.90,35.60,98577.00,3411.94651,1,11831.96604,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2015.63,-2062.50,-12625.00,12593.75,1921.88,2640.62,156.25,-328.13,0
UPODS1,2016.10.27,0:6:59,1477526819,255,176,192,51,37,58,51,0,0,0,0, 36.70, 15.00,35.60,98565.00,3411.94677,1,11831.96604,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1968.75,-2437.50,-12593.75,13890.62,1843.75,2687.50,234.38,-500.00,0
UPODS1,2016.10.27,0:7:17,1477526837,254,178,193,52,37,59,55,0,0,0,0, 36.80, 15.30,35.60,98571.00,3411.94697,1,11831.96566,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1968.75,-2859.37,-12359.37,19171.88,1937.50,2421.87,203.13,-375.00,0
UPODS1,2016.10.27,0:7:35,1477526855,255,176,193,53,37,59,59,0,0,0,0, 36.80, 15.60,35.60,98583.00,3411.94700,1,11831.96559,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1937.50,-3015.62,-11890.62,21015.63,1859.38,2515.62,234.38,-312.50,0
UPODS1,2016.10.27,0:7:53,1477526873,255,176,193,53,37,60,57,0,0,0,0, 36.80, 15.70,35.60,98577.00,3411.94692,1,11831.96555,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1906.25,-3171.87,-11921.87,18609.38,1875.00,2421.87,187.50,-296.88,0
UPODS1,2016.10.27,0:8:12,1477526892,254,176,193,52,37,60,55,0,0,0,0, 36.70, 15.90,35.50,98565.00,3411.94695,1,11831.96559,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1953.13,-3203.12,-11625.00,16203.12,1968.75,2453.12,187.50,-296.88,0
UPODS1,2016.10.27,0:8:30,1477526910,255,176,192,52,37,59,55,0,0,0,0, 36.70, 16.00,35.50,98565.00,3411.94694,1,11831.96560,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1953.13,-3187.50,-11843.75,15140.62,1890.63,2375.00,171.88,-203.13,0
UPODS1,2016.10.27,0:8:48,1477526928,255,180,194,52,37,59,57,0,0,0,0, 36.70, 16.10,35.50,98565.00,3411.94695,1,11831.96554,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1968.75,-3109.37,-12046.87,14265.62,1843.75,2562.50,312.50,-296.88,0
UPODS1,2016.10.27,0:9:6,1477526946,255,176,192,52,37,59,57,0,0,0,0, 36.70, 16.10,35.50,98574.00,3411.94694,1,11831.96556,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2031.25,-2984.37,-11968.75,13453.12,1859.38,2375.00,218.75,-250.00,0
UPODS1,2016.10.27,0:9:23,1477526963,253,177,191,51,37,59,56,0,0,0,0, 36.70, 16.10,35.50,98574.00,3411.94714,1,11831.96546,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000.00,-2984.37,-12015.62,12875.00,1343.75,2234.37,234.38,-250.00,0
UPODS1,2016.10.27,0:9:41,1477526981,255,174,192,51,37,59,56,0,0,0,0, 36.60, 16.10,35.40,98565.00,3411.94703,1,11831.96567,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2062.50,-2984.37,-12015.62,12484.37,1781.25,2500.00,203.13,-187.50,0
UPODS1,2016.10.27,0:9:59,1477526999,255,175,191,51,37,59,60,0,0,0,0, 36.60, 16.20,35.40,98574.00,3411.94701,1,11831.96568,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2031.25,-2953.12,-11968.75,12640.62,1843.75,2546.87,250.00,-156.25,0
UPODS1,2016.10.27,0:10:17,1477527017,255,175,191,51,37,60,68,0,0,0,0, 36.60, 16.20,35.40,98568.00,3411.94705,1,11831.96552,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2062.50,-2812.50,-12031.25,12953.12,1812.50,2390.62,250.00,-281.25,0
UPODS1,2016.10.27,0:10:35,1477527035,256,176,192,51,37,61,76,0,0,0,0, 36.60, 16.20,35.40,98565.00,3411.94696,1,11831.96549,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2109.37,-2812.50,-12140.62,13781.25,1765.63,2562.50,140.63,-281.25,0
UPODS1,2016.10.27,0:10:53,1477527053,255,177,194,52,38,62,85,0,0,0,0, 36.60, 16.20,35.40,98568.00,3411.94639,1,11831.96588,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2109.37,-2640.62,-12187.50,14890.62,1828.13,2250.00,265.63,-203.13,0
UPODS1,2016.10.27,0:11:11,1477527071,255,176,193,52,38,62,88,0,0,0,0, 36.60, 16.20,35.40,98568.00,3411.94630,1,11831.96611,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2140.62,-2703.12,-12187.50,14640.62,1750.00,2406.25,187.50,-343.75,0
UPODS1,2016.10.27,0:11:29,1477527089,256,177,191,52,38,63,85,0,0,0,0, 36.60, 16.20,35.30,98571.00,3411.94606,1,11831.96601,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2140.62,-2640.62,-12187.50,14218.75,1796.88,2562.50,250.00,-312.50,0
UPODS1,2016.10.27,0:11:47,1477527107,256,178,193,52,38,63,83,0,0,0,0, 36.50, 16.30,35.30,98568.00,3411.94627,1,11831.96560,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2109.37,-2734.37,-12453.12,13984.37,1781.25,2406.25,203.13,-156.25,0
UPODS1,2016.10.27,0:12:5,1477527125,255,177,193,52,38,63,76,0,0,0,0, 36.50, 16.30,35.30,98565.00,3411.94662,1,11831.96534,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2093.75,-2703.12,-12343.75,13968.75,1781.25,2421.87,250.00,-312.50,0
UPODS1,2016.10.27,0:12:23,1477527143,256,177,193,52,38,63,68,0,0,0,0, 36.50, 16.30,35.30,98571.00,3411.94679,1,11831.96527,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2171.87,-2781.25,-12375.00,13578.12,1703.13,2328.12,187.50,-296.88,0
UPODS1,2016.10.27,0:12:41,1477527161,256,177,193,52,38,63,66,0,0,0,0, 36.50, 16.40,35.30,98578.00,3411.94604,1,11831.96597,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2187.50,-2828.12,-12406.25,13562.50,1796.88,2421.87,203.13,-328.13,0
UPODS1,2016.10.27,0:12:59,1477527179,257,175,191,52,38,62,67,0,0,0,0, 36.50, 16.40,35.30,98575.00,3411.94612,1,11831.96627,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2109.37,-2828.12,-12437.50,13546.87,1734.38,2343.75,187.50,-250.00,0
UPODS1,2016.10.27,0:13:17,1477527197,256,175,193,52,38,62,65,0,0,0,0, 36.50, 16.50,35.30,98578.00,3411.94643,1,11831.96602,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2046.88,-2890.62,-12312.50,13359.37,2000.00,2375.00,125.00,-312.50,0
UPODS1,2016.10.27,0:13:35,1477527215,257,174,194,52,38,62,63,0,0,0,0, 36.50, 16.50,35.20,98566.00,3411.94640,1,11831.96608,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2156.25,-2875.00,-12328.12,13265.62,1750.00,2359.37,187.50,-421.88,0
UPODS1,2016.10.27,0:13:53,1477527233,257,177,194,52,38,62,63,0,0,0,0, 36.40, 16.50,35.20,98569.00,3411.94659,1,11831.96608,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2078.12,-2812.50,-12296.87,13015.62,1718.75,2140.62,203.13,-359.38,0
UPODS1,2016.10.27,0:14:11,1477527251,256,175,193,52,38,62,62,0,0,0,0, 36.40, 16.60,35.20,98557.00,3411.94675,1,11831.96610,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2093.75,-2843.75,-12343.75,13078.12,1671.88,2375.00,281.25,-328.13,0
UPODS1,2016.10.27,0:14:29,1477527269,256,177,193,52,37,62,65,0,0,0,0, 36.40, 16.60,35.20,98572.00,3411.94665,1,11831.96616,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2062.50,-2921.87,-12265.62,13484.37,1531.25,2343.75,203.13,-343.75,0
UPODS1,2016.10.27,0:14:47,1477527287,257,177,192,52,38,62,73,0,0,0,0, 36.40, 16.60,35.10,98578.00,3411.94771,1,11831.96536,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2093.75,-2843.75,-12265.62,13859.37,1750.00,2328.12,234.38,-250.00,0
UPODS1,2016.10.27,0:15:5,1477527305,256,175,192,52,38,63,74,0,0,0,0, 36.40, 16.70,35.10,98575.00,3411.94822,1,11831.96498,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2031.25,-2859.37,-12234.37,13437.50,1562.50,2296.87,218.75,-343.75,0
UPODS1,2016.10.27,0:15:23,1477527323,256,176,191,52,38,63,76,0,0,0,0, 36.30, 16.70,35.10,98581.00,3411.94842,1,11831.96458,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2046.88,-2781.25,-12296.87,13203.12,1609.38,2281.25,234.38,-312.50,0
UPODS1,2016.10.27,0:15:41,1477527341,257,174,193,51,38,63,71,0,0,0,0, 36.30, 16.70,35.10,98569.00,3411.94820,1,11831.96490,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2062.50,-2843.75,-12187.50,12796.87,1765.63,2265.62,187.50,-312.50,0
UPODS1,2016.10.27,0:15:59,1477527359,257,175,191,51,38,63,67,0,0,0,0, 36.30, 16.70,35.00,98578.00,3411.94839,1,11831.96483,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2156.25,-2875.00,-12218.75,12609.37,1656.25,2062.50,203.13,-250.00,0
UPODS1,2016.10.27,0:16:17,1477527377,257,174,193,51,37,63,63,0,0,0,0, 36.30, 16.70,35.00,98569.00,3411.94828,1,11831.96468,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2109.37,-2859.37,-12359.37,12375.00,1671.88,2203.12,250.00,-187.50,0
UPODS1,2016.10.27,0:16:35,1477527395,258,175,193,52,37,63,63,0,0,0,0, 36.20, 16.80,35.00,98569.00,3411.94936,1,11831.96418,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2093.75,-2859.37,-12375.00,12562.50,1640.63,2171.87,359.38,-312.50,0
UPODS1,2016.10.27,0:16:53,1477527413,256,176,194,52,37,63,69,0,0,0,0, 36.30, 16.80,35.00,98585.00,3411.94932,1,11831.96432,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2062.50,-2890.62,-12390.62,13437.50,1656.25,2375.00,203.13,-218.75,0
UPODS1,2016.10.27,0:17:11,1477527431,258,177,194,52,38,64,82,0,0,0,0, 36.30, 16.90,35.00,98569.00,3411.94929,1,11831.96427,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2093.75,-2828.12,-12515.62,14140.62,1625.00,2468.75,203.13,-265.63,0
UPODS1,2016.10.27,0:17:29,1477527449,258,176,193,52,38,65,96,0,0,0,0, 36.20, 16.90,35.00,98582.00,3411.94940,1,11831.96401,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2078.12,-2750.00,-12531.25,15078.12,1609.38,2703.12,281.25,-250.00,0
UPODS1,2016.10.27,0:17:47,1477527467,258,175,194,52,38,66,123,0,0,0,0, 36.20, 16.90,35.00,98585.00,3411.94980,1,11831.96392,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2093.75,-2562.50,-12578.12,16062.50,1718.75,2609.37,328.13,-187.50,0
UPODS1,2016.10.27,0:18:5,1477527485,258,175,192,53,39,68,132,0,0,0,0, 36.20, 16.90,34.90,98569.00,3411.94941,1,11831.96383,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2015.63,-2593.75,-12593.75,16578.13,1781.25,2421.87,187.50,-265.63,0
UPODS1,2016.10.27,0:18:23,1477527503,258,176,193,53,39,69,128,0,0,0,0, 36.20, 16.90,34.90,98576.00,3411.94906,1,11831.96396,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2093.75,-2671.87,-12515.62,16515.63,1578.13,2343.75,265.63,-281.25,0
UPODS1,2016.10.27,0:18:41,1477527521,257,175,194,53,39,69,116,0,0,0,0, 36.20, 16.90,34.90,98573.00,3411.94857,1,11831.96407,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2156.25,-2671.87,-12703.12,16109.37,1671.88,2343.75,187.50,-281.25,0
UPODS1,2016.10.27,0:18:59,1477527539,257,175,192,53,39,69,106,0,0,0,0, 36.20, 16.90,34.90,98594.00,3411.94925,1,11831.96396,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2078.12,-2750.00,-12687.50,15656.25,1703.13,2031.25,203.13,-250.00,0
UPODS1,2016.10.27,0:19:17,1477527557,257,175,194,53,39,68,97,0,0,0,0, 36.20, 16.90,34.90,98582.00,3411.94921,1,11831.96386,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2015.63,-2750.00,-12812.50,15031.25,1609.38,2281.25,187.50,-390.63,0
UPODS1,2016.10.27,0:19:34,1477527574,258,179,193,52,38,68,86,0,0,0,0, 36.10, 17.00,34.90,98582.00,3411.94984,1,11831.96379,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2156.25,-2703.12,-12765.62,14609.37,1703.13,2140.62,250.00,-421.88,0
UPODS1,2016.10.27,0:19:53,1477527593,258,176,194,52,38,67,72,0,0,0,0, 36.10, 17.00,34.90,98579.00,3411.95090,1,11831.96362,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2140.62,-2734.37,-12890.62,13687.50,1609.38,2296.87,250.00,-343.75,0
UPODS1,2016.10.27,0:20:10,1477527610,258,176,193,52,38,66,67,0,0,0,0, 36.10, 17.00,34.80,98582.00,3411.95134,1,11831.96317,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2078.12,-2765.62,-12968.75,13609.37,1546.88,2078.12,234.38,-390.63,0
UPODS1,2016.10.27,0:20:28,1477527628,258,177,192,52,38,66,63,0,0,0,0, 36.10, 17.00,34.80,98588.00,3411.95159,1,11831.96341,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2093.75,-2796.87,-12875.00,13531.25,1640.63,2078.12,171.88,-312.50,0
UPODS1,2016.10.27,0:20:46,1477527646,258,175,193,52,38,65,59,0,0,0,0, 36.00, 17.00,34.80,98579.00,3411.95153,1,11831.96382,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2125.00,-2812.50,-12796.87,13250.00,1562.50,2078.12,328.13,-296.88,0
UPODS1,2016.10.27,0:21:3,1477527663,260,176,192,52,37,64,55,0,0,0,0, 36.00, 17.00,34.80,98585.00,3411.95228,1,11831.96337,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2062.50,-2875.00,-12859.37,12734.37,1593.75,2125.00,218.75,-312.50,0
UPODS1,2016.10.27,0:21:22,1477527682,258,177,194,51,37,64,53,0,0,0,0, 36.00, 17.00,34.80,98576.00,3411.95221,1,11831.96326,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2109.37,-2828.12,-12781.25,12531.25,1687.50,1953.13,171.88,-421.88,0
UPODS1,2016.10.27,0:21:40,1477527700,259,173,193,51,37,63,52,0,0,0,0, 36.00, 17.10,34.70,98576.00,3411.95128,1,11831.96358,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2031.25,-2953.12,-12828.12,12375.00,1625.00,1656.25,250.00,-343.75,0
UPODS1,2016.10.27,0:21:58,1477527718,258,175,192,51,37,63,51,0,0,0,0, 36.00, 17.10,34.70,98576.00,3411.95070,1,11831.96388,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1984.38,-2953.12,-12734.37,12375.00,1625.00,2078.12,281.25,-312.50,0
UPODS1,2016.10.27,0:22:16,1477527736,259,174,192,51,37,63,53,0,0,0,0, 36.00, 17.20,34.70,98582.00,3411.95037,1,11831.96474,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2109.37,-2968.75,-12625.00,12500.00,1437.50,1968.75,265.63,-375.00,0
UPODS1,2016.10.27,0:22:34,1477527754,259,175,193,51,37,62,55,0,0,0,0, 36.00, 17.20,34.70,98573.00,3411.94938,1,11831.96476,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000.00,-2890.62,-12703.12,12671.87,1500.00,2203.12,296.88,-406.25,0
UPODS1,2016.10.27,0:22:52,1477527772,260,174,194,51,37,62,57,0,0,0,0, 35.90, 16.90,34.60,98589.00,3411.94857,1,11831.96482,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1953.13,-2953.12,-12593.75,13000.00,1484.38,2031.25,187.50,-265.63,0
UPODS1,2016.10.27,0:23:10,1477527790,260,175,194,52,37,62,57,0,0,0,0, 35.80, 16.90,34.60,98571.00,3411.94791,1,11831.96451,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1984.38,-2937.50,-12625.00,13078.12,1781.25,1906.25,140.63,-265.63,0
UPODS1,2016.10.27,0:23:28,1477527808,260,174,194,52,37,63,58,0,0,0,0, 35.80, 17.00,34.60,98577.00,3411.94785,1,11831.96432,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2062.50,-2921.87,-12593.75,12921.87,1531.25,2031.25,156.25,-281.25,0
UPODS1,2016.10.27,0:23:46,1477527826,260,176,194,51,37,62,56,0,0,0,0, 35.80, 17.00,34.50,98574.00,3411.94738,1,11831.96452,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2031.25,-3000.00,-12546.87,12500.00,1531.25,2062.50,156.25,-359.38,0
UPODS1,2016.10.27,0:24:4,1477527844,260,176,193,51,37,62,57,0,0,0,0, 35.80, 17.10,34.50,98571.00,3411.94736,1,11831.96470,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1984.38,-3046.87,-12500.00,12265.62,1531.25,1843.75,156.25,-343.75,0
UPODS1,2016.10.27,0:24:22,1477527862,260,174,193,51,37,62,55,0,0,0,0, 35.80, 17.10,34.50,98571.00,3411.94647,1,11831.96443,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2031.25,-3109.37,-12546.87,11906.25,1562.50,2062.50,218.75,-484.38,0
UPODS1,2016.10.27,0:24:40,1477527880,260,175,194,51,37,62,54,0,0,0,0, 35.70, 17.20,34.40,98580.00,3411.94703,1,11831.96389,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2062.50,-3109.37,-12687.50,11765.62,1531.25,1921.88,250.00,-375.00,0
UPODS1,2016.10.27,0:24:58,1477527898,260,176,194,52,38,62,56,0,0,0,0, 35.70, 17.20,34.40,98571.00,3411.94630,1,11831.96412,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2046.88,-3156.25,-12562.50,11953.12,1375.00,1984.38,140.63,-203.13,0
UPODS1,2016.10.27,0:25:16,1477527916,260,176,194,52,38,62,57,0,0,0,0, 35.70, 17.20,34.40,98574.00,3411.94654,1,11831.96395,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2015.63,-3093.75,-12453.12,12078.12,1593.75,1859.38,187.50,-421.88,0
