Model,YYYY/MM/DD,HH:MM:SS,UnixTime,Baseline,CO2,A0,Fig1,Fig2,e2v03,e2vNO2,e2v1,e2v2,e2v3,e2v4,Temp,Rh,BaroT,BaroP,Lat,N/S,Lon,E/W,C0,C1,C2,C3,C4,C5,C6,C7,Ba1,Ba2,Ba3,Ba4,Bb1,Bb2,Bb3,Bb4,Bc1,Bc2,Bc3,Bc4,Wind
UPODS2,2016.10.24,0:11:10,1477267870,686,151,1023,32,28,41,24,0,0,0,0, 27.20, 24.40,27.20,98656.00,3411.94569,1,11831.96605,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1281.25,-4671.87,234.38,2265.62,937.50,1296.88,234.38,250.00,0
UPODS2,2016.10.24,0:11:27,1477267887,685,148,1023,32,28,41,22,0,0,0,0, 27.20, 24.70,27.10,98656.00,3411.94554,1,11831.96594,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1250.00,-4625.00,234.38,2453.12,1000.00,1203.13,234.38,265.63,0
UPODS2,2016.10.24,0:11:44,1477267904,683,148,1022,32,28,41,23,0,0,0,0, 27.10, 24.80,27.10,98656.00,3411.94560,1,11831.96571,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1187.50,-4609.37,234.38,2343.75,921.88,1265.63,234.38,250.00,0
UPODS2,2016.10.24,0:12:1,1477267921,686,150,1023,32,28,41,23,0,0,0,0, 27.00, 24.90,27.10,98659.00,3411.94547,1,11831.96565,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1218.75,-4609.37,234.38,2312.50,968.75,1296.88,250.00,281.25,0
UPODS2,2016.10.24,0:12:18,1477267938,685,149,1022,32,28,41,24,0,0,0,0, 27.00, 24.80,27.10,98654.00,3411.94540,1,11831.96550,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1234.38,-4671.87,234.38,2453.12,984.38,1265.63,250.00,281.25,0
UPODS2,2016.10.24,0:12:35,1477267955,686,149,1023,32,29,41,24,0,0,0,0, 27.00, 24.80,27.10,98654.00,3411.94505,1,11831.96539,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1156.25,-4687.50,250.00,2390.62,984.38,1218.75,234.38,265.63,0
UPODS2,2016.10.24,0:12:52,1477267972,685,147,1022,32,28,41,21,0,0,0,0, 27.00, 24.90,27.10,98668.00,3411.94586,1,11831.96543,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1250.00,-4718.75,265.63,2484.37,1000.00,1234.38,250.00,296.88,0
UPODS2,2016.10.24,0:13:9,1477267989,685,150,1022,32,28,41,22,0,0,0,0, 27.00, 24.80,27.10,98659.00,3411.94660,1,11831.96526,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1265.63,-4625.00,265.63,2453.12,781.25,1218.75,250.00,281.25,0
UPODS2,2016.10.24,0:13:26,1477268006,686,148,1023,32,28,41,21,0,0,0,0, 27.00, 24.90,27.10,98668.00,3411.94741,1,11831.96383,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1234.38,-4656.25,234.38,2390.62,1015.63,1218.75,234.38,296.88,0
UPODS2,2016.10.24,0:13:43,1477268023,682,149,1022,33,28,41,22,0,0,0,0, 27.00, 24.90,27.10,98656.00,3411.94732,1,11831.96455,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1234.38,-4671.87,296.88,2625.00,953.13,1296.88,265.63,281.25,0
UPODS2,2016.10.24,0:14:0,1477268040,681,148,1022,33,28,41,23,0,0,0,0, 27.00, 24.80,27.10,98668.00,3411.94714,1,11831.96548,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1281.25,-4484.37,250.00,2656.25,984.38,1203.13,250.00,265.63,0
UPODS2,2016.10.24,0:14:17,1477268057,686,150,1023,32,28,42,20,0,0,0,0, 27.00, 24.80,27.10,98659.00,3411.94821,1,11831.96692,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1265.63,-4625.00,218.75,2515.62,1015.63,1296.88,265.63,296.88,0
UPODS2,2016.10.24,0:14:34,1477268074,685,150,1023,32,28,41,21,0,0,0,0, 27.00, 24.80,27.10,98659.00,3411.94929,1,11831.96681,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1312.50,-4734.37,312.50,2421.87,1031.25,1390.63,250.00,281.25,0
UPODS2,2016.10.24,0:14:51,1477268091,686,147,1022,32,28,41,21,0,0,0,0, 27.10, 24.80,27.10,98659.00,3411.95113,1,11831.96688,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1312.50,-4562.50,234.38,2421.87,984.38,1171.88,250.00,265.63,0
UPODS2,2016.10.24,0:15:8,1477268108,685,148,1022,32,28,41,22,0,0,0,0, 27.10, 24.70,27.10,98665.00,3411.95108,1,11831.96687,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1234.38,-4453.12,250.00,2375.00,1031.25,1328.13,234.38,265.63,0
UPODS2,2016.10.24,0:15:25,1477268125,686,149,1023,32,28,41,21,0,0,0,0, 27.00, 24.80,27.10,98659.00,3411.95078,1,11831.96691,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1281.25,-4296.87,218.75,2375.00,796.88,1437.50,250.00,234.38,0
UPODS2,2016.10.24,0:15:42,1477268142,684,147,1023,32,28,41,18,0,0,0,0, 27.00, 24.80,27.00,98665.00,3411.94978,1,11831.96655,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1187.50,-4218.75,234.38,2187.50,984.38,1203.13,218.75,281.25,0
UPODS2,2016.10.24,0:15:59,1477268159,686,149,1022,32,28,40,19,0,0,0,0, 27.00, 24.70,27.00,98659.00,3411.94874,1,11831.96622,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1171.88,-4359.37,218.75,2250.00,1000.00,1359.38,234.38,250.00,0
UPODS2,2016.10.24,0:16:16,1477268176,684,150,1023,32,28,41,21,0,0,0,0, 27.00, 24.70,27.00,98671.00,3411.94793,1,11831.96610,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1218.75,-4515.62,234.38,2328.12,1046.88,1203.13,234.38,218.75,0
UPODS2,2016.10.24,0:16:33,1477268193,685,152,1022,32,28,41,22,0,0,0,0, 27.00, 24.80,27.00,98662.00,3411.94870,1,11831.96637,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1187.50,-4578.12,250.00,2250.00,937.50,1265.63,218.75,234.38,0
UPODS2,2016.10.24,0:16:50,1477268210,687,150,1023,32,28,41,20,0,0,0,0, 26.90, 24.60,27.00,98668.00,3411.94871,1,11831.96683,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1187.50,-4500.00,203.13,2281.25,984.38,1234.38,218.75,250.00,0
UPODS2,2016.10.24,0:17:7,1477268227,687,149,1022,32,28,41,21,0,0,0,0, 26.90, 24.70,27.00,98671.00,3411.94834,1,11831.96669,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1203.13,-4515.62,250.00,2156.25,968.75,1140.63,234.38,250.00,0
UPODS2,2016.10.24,0:17:24,1477268244,687,148,1023,32,28,41,22,0,0,0,0, 26.90, 24.70,27.00,98671.00,3411.94778,1,11831.96654,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1156.25,-4656.25,250.00,2343.75,875.00,1203.13,203.13,234.38,0
UPODS2,2016.10.24,0:17:41,1477268261,686,149,1022,32,28,41,21,0,0,0,0, 26.90, 24.90,27.00,98680.00,3411.94566,1,11831.96467,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1234.38,-4718.75,234.38,2453.12,921.88,1218.75,234.38,250.00,0
UPODS2,2016.10.24,0:17:58,1477268278,687,149,1022,32,28,41,22,0,0,0,0, 26.90, 24.90,27.00,98671.00,3411.94293,1,11831.96410,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1234.38,-4546.87,203.13,2312.50,953.13,1187.50,250.00,265.63,0
UPODS2,2016.10.24,0:18:15,1477268295,686,149,1019,32,28,41,21,0,0,0,0, 26.80, 24.90,26.90,98680.00,3411.94174,1,11831.96403,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1187.50,-4562.50,296.88,2296.87,984.38,1234.38,265.63,265.63,0
UPODS2,2016.10.24,0:18:32,1477268312,687,149,1023,32,28,41,21,0,0,0,0, 26.90, 24.80,26.90,98668.00,3411.94147,1,11831.96410,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1171.88,-4531.25,250.00,2265.62,968.75,1187.50,250.00,265.63,0
UPODS2,2016.10.24,0:18:49,1477268329,683,149,1022,32,28,41,23,0,0,0,0, 26.90, 24.70,26.90,98674.00,3411.94162,1,11831.96350,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1296.88,-4468.75,218.75,2343.75,875.00,1234.38,250.00,281.25,0
UPODS2,2016.10.24,0:19:6,1477268346,682,147,1022,32,28,41,22,0,0,0,0, 26.90, 24.80,26.90,98668.00,3411.94199,1,11831.96337,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1171.88,-4453.12,234.38,2265.62,968.75,1234.38,265.63,265.63,0
UPODS2,2016.10.24,0:19:23,1477268363,686,148,1023,32,28,41,21,0,0,0,0, 26.90, 24.80,26.90,98674.00,3411.94227,1,11831.96347,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1171.88,-4593.75,281.25,2234.37,968.75,1296.88,234.38,250.00,0
UPODS2,2016.10.24,0:19:40,1477268380,686,149,1023,32,28,41,21,0,0,0,0, 26.80, 24.90,26.90,98669.00,3411.94249,1,11831.96367,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1203.13,-4593.75,218.75,2312.50,875.00,1296.88,265.63,265.63,0
UPODS2,2016.10.24,0:19:57,1477268397,686,149,1022,32,28,41,23,0,0,0,0, 26.90, 24.90,26.90,98671.00,3411.94285,1,11831.96348,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1187.50,-4578.12,250.00,2390.62,1031.25,1109.38,250.00,250.00,0
UPODS2,2016.10.24,0:20:14,1477268414,685,149,1023,32,28,41,23,0,0,0,0, 26.90, 24.80,26.90,98674.00,3411.94356,1,11831.96373,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1218.75,-4625.00,250.00,2328.12,937.50,1296.88,250.00,281.25,0
UPODS2,2016.10.24,0:20:31,1477268431,687,150,1021,32,28,41,23,0,0,0,0, 26.90, 24.80,26.90,98677.00,3411.94475,1,11831.96423,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1171.88,-4406.25,218.75,2234.37,937.50,1281.25,265.63,250.00,0
UPODS2,2016.10.24,0:20:48,1477268448,686,150,1023,32,28,41,21,0,0,0,0, 26.90, 25.00,26.90,98663.00,3411.94385,1,11831.96374,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1156.25,-4562.50,250.00,2218.75,921.88,1546.88,234.38,281.25,0
UPODS2,2016.10.24,0:21:5,1477268465,687,149,1022,32,28,41,21,0,0,0,0, 26.90, 24.90,26.90,98674.00,3411.94458,1,11831.96360,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1218.75,-4468.75,250.00,2187.50,1000.00,1328.13,250.00,265.63,0
UPODS2,2016.10.24,0:21:22,1477268482,686,148,1023,32,28,41,18,0,0,0,0, 26.80, 25.00,26.90,98672.00,3411.94456,1,11831.96383,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1171.88,-4453.12,265.63,2046.88,1000.00,1171.88,250.00,281.25,0
UPODS2,2016.10.24,0:21:39,1477268499,687,150,1023,32,28,40,19,0,0,0,0, 26.80, 25.00,26.90,98669.00,3411.94638,1,11831.96530,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1281.25,-4562.50,328.13,2046.88,953.13,1187.50,203.13,250.00,0
UPODS2,2016.10.24,0:21:56,1477268516,686,150,1023,32,28,40,20,0,0,0,0, 26.80, 25.20,26.90,98669.00,3411.94684,1,11831.96560,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1218.75,-4625.00,250.00,2250.00,906.25,1234.38,265.63,265.63,0
UPODS2,2016.10.24,0:22:13,1477268533,687,149,1023,32,28,40,21,0,0,0,0, 26.80, 25.20,26.90,98672.00,3411.94663,1,11831.96547,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1218.75,-4687.50,250.00,2265.62,937.50,1234.38,250.00,265.63,0
UPODS2,2016.10.24,0:22:30,1477268550,687,149,1022,32,28,40,22,0,0,0,0, 26.70, 25.10,26.90,98669.00,3411.94640,1,11831.96575,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1218.75,-4750.00,250.00,2203.12,1015.63,1140.63,250.00,250.00,0
UPODS2,2016.10.24,0:22:47,1477268567,683,151,1022,32,28,40,22,0,0,0,0, 26.80, 25.00,26.90,98672.00,3411.94597,1,11831.96557,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1187.50,-4484.37,234.38,2281.25,1000.00,1234.38,218.75,265.63,0
UPODS2,2016.10.24,0:23:4,1477268584,685,149,1023,32,28,40,21,0,0,0,0, 26.80, 25.30,26.80,98669.00,3411.94691,1,11831.96639,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1187.50,-4625.00,234.38,2250.00,937.50,1171.88,265.63,281.25,0
UPODS2,2016.10.24,0:23:21,1477268601,685,151,1022,32,28,40,22,0,0,0,0, 26.80, 25.30,26.80,98660.00,3411.94678,1,11831.96626,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1187.50,-4718.75,281.25,2171.87,953.13,1187.50,265.63,265.63,0
UPODS2,2016.10.24,0:23:38,1477268618,687,148,1023,32,28,41,23,0,0,0,0, 26.80, 25.20,26.80,98675.00,3411.94623,1,11831.96619,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1171.88,-4687.50,234.38,2312.50,578.13,937.50,265.63,296.88,0
UPODS2,2016.10.24,0:23:55,1477268635,686,149,1023,32,28,40,21,0,0,0,0, 26.80, 25.10,26.80,98663.00,3411.94761,1,11831.96619,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1203.13,-4640.62,250.00,2296.87,812.50,1125.00,265.63,265.63,0
UPODS2,2016.10.24,0:24:12,1477268652,687,150,1023,32,28,40,21,0,0,0,0, 26.80, 25.20,26.80,98666.00,3411.94762,1,11831.96629,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1250.00,-4671.87,234.38,2343.75,1000.00,1234.38,250.00,265.63,0
